Date,Actual_Direction,Predicted_Direction,Predicted_Probability,Correct
2024-03-27,1,1,0.541043641084783,True
2024-03-28,0,1,0.5395139539629714,False
2024-04-01,0,1,0.5385758049988251,False
2024-04-02,1,1,0.5762059807601688,True
2024-04-03,0,1,0.5588515491276412,False
2024-04-04,1,1,0.592878292798566,True
2024-04-05,0,1,0.5455092754788156,False
2024-04-08,1,1,0.5799079884523766,True
2024-04-09,0,1,0.5747867156078464,False
2024-04-10,1,1,0.6097996772270113,True
2024-04-11,0,1,0.5820144114869837,False
2024-04-12,0,1,0.6216667969141156,False
2024-04-15,0,1,0.6120097035403222,False
2024-04-16,0,1,0.6014350520254965,False
2024-04-17,0,1,0.6278322710567954,False
2024-04-18,0,1,0.6375541502186846,False
2024-04-19,1,1,0.6580506793896745,True
2024-04-22,1,1,0.6162037710670486,True
